Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
5306-BVTKJ,Male,-1.582749347979113,Yes,0.0,El Cajon,-0.7896382576125505,-1.377409676398045,1.2939877111973992,-0.30287752607834356,0.6362278021447146,Offer B,Yes,0.9524902798252484,No,Yes,DSL,1.86688789927055,No,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,0.8347040273488249,-0.2498557481091072,0.16364033010421414,0.0,0.0,1.3326405959761476,0.5088896069010896,0.677557161790749,-0.214217897152195,-0.326610557238493
5307-DZCVC,Female,1.880110369619382,Yes,0.0,Sacramento,1.265153661403094,1.0076397983634324,-0.8295262672221987,-0.6786996571864785,-0.015760471909372287,Offer C,Yes,1.741700227338005,Yes,Yes,Fiber Optic,-1.1362887849552494,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.7164121214706021,0.15366707067046032,0.0,0.0,1.002374861443714,0.4059466823987108,-1.599177137108223,4.293959342816659,1.3583984682509758
5307-UVGNB,Female,-0.3886597901865286,Yes,0.0,Compton,-1.7591337895203252,-0.9381029396468784,0.7066111317825444,1.2004109983541962,0.8399741377866168,Offer B,No,0.01803606028197596,No,Yes,Cable,0.19845640803399475,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,-0.47740141557232213,0.09479836233139982,0.0,0.0,-0.899567221540124,-0.18801931579933154,0.677557161790749,-0.214217897152195,-0.326610557238493
5309-TAIKL,Female,-0.26925083440727016,No,0.0,Rio Linda,1.1778990635313944,1.009136505162901,-0.7895531373421733,-0.6786996571864785,-1.034492150118883,Offer B,Yes,-1.2713773750909778,No,Yes,DSL,-0.1352298902133163,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,-0.833519714029658,-0.02551494920171205,-0.8217265278439722,0.0,0.0,-0.8291064841323404,-0.8934788609117457,0.677557161790749,-0.214217897152195,-0.326610557238493
5310-NOOVA,Male,0.2680894665993929,No,0.0,Redwood Valley,1.068561511877351,1.2559416336129576,-1.6225556014708715,-0.6786996571864785,0.5547292678879537,Offer B,Yes,-0.8912227243172277,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,-0.833519714029658,-1.3988011253705523,-0.6060437602224145,0.0,0.0,-0.15000970962261703,-0.5272592322780969,0.677557161790749,-0.214217897152195,-0.326610557238493
5311-IHLEI,Male,-0.09013740073838244,No,0.0,Sebastopol,1.0696387291350262,0.8916889707111849,-1.4414331736319241,-0.6786996571864785,-0.8307458144769809,Offer D,No,0.01803606028197596,No,Yes,DSL,-1.1362887849552494,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-0.40529187306637365,-0.7390058428502924,0.0,0.0,-0.899567221540124,-0.8482552584368718,0.677557161790749,-0.214217897152195,-0.326610557238493
5312-IRCFR,Female,-1.5230448700894839,Yes,0.0,Nice,1.065329860104325,1.1851670475406608,-1.4304201731975712,2.1399663261245334,1.2882160761988015,Offer B,Yes,0.8909837768735501,Yes,Yes,Fiber Optic,1.86688789927055,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,0.937548051822177,1.6329529826553288,0.0,0.0,2.0122109132670016,1.8679144210979197,0.677557161790749,-0.214217897152195,-0.326610557238493
5312-TSZVC,Female,-0.6274777017450455,No,0.0,Hyampom,1.3788000820878388,1.8027597159684898,-1.7214186913131324,-0.6786996571864785,-0.7084980130918396,Offer B,Yes,-0.13980592922057544,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.408415731038012,-0.8869057498955406,0.0,0.0,-0.4704646090998225,-0.8418781084973999,0.677557161790749,-0.214217897152195,-0.326610557238493
5312-UXESG,Female,-0.2095463565176409,No,0.0,Indio,-0.69107287853526,-0.9901826653901156,1.637039541418642,-0.6786996571864785,0.3509829322460516,Offer B,Yes,0.2774008317650414,Yes,Yes,Fiber Optic,-1.553396657764388,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,-0.833519714029658,1.1042012167248136,0.7547104046869545,0.0,0.0,0.5535898682799905,0.752720371627888,0.677557161790749,-0.214217897152195,-0.326610557238493
5313-FPXWG,Male,0.6860208118267975,No,0.0,Three Rivers,-0.11583886293664707,0.0874847111868635,0.418691611849533,-0.6786996571864785,0.7584756035298559,Offer B,Yes,0.6605196513557406,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,-1.2497747375249255,-0.44746452227907585,0.0,0.0,1.228169773185079,-0.02181156956865801,0.677557161790749,-0.214217897152195,-0.326610557238493
5315-CKEQK,Male,1.5815879801712358,Yes,0.0,Castro Valley,0.57088713883136,0.6119980141343494,-1.0800814270303438,-0.30287752607834356,-0.17875754042289402,Offer B,Yes,-1.5366704842079417,Yes,Yes,DSL,-0.1352298902133163,No,No,No,No,No,No,No,No,One Year,Yes,-0.833519714029658,-0.4036894387884638,-0.39653911791380175,0.0,0.0,-0.7394369087822661,-0.5030400398230396,0.677557161790749,-0.214217897152195,-0.326610557238493
5317-FLPJF,Female,-1.284226958530967,No,0.0,Altadena,-1.3384804503981185,-0.8103757231499885,0.7494167728807115,-0.6786996571864785,1.3697146104555624,Offer A,No,0.01803606028197596,No,Yes,DSL,1.86688789927055,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,-0.833519714029658,-0.0719855432611009,0.844204962791613,0.0,0.0,-0.899567221540124,0.45081386334272094,0.677557161790749,-0.214217897152195,-0.326610557238493
5318-IXUZF,Female,0.20838498870976369,No,0.0,Redondo Beach,-1.728433097676579,-0.9587842276199402,0.6369291276854994,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,-1.4262551957765797,No,Yes,Fiber Optic,-1.3865535086407326,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.7548705441404414,-0.9252321915690593,0.0,0.0,-0.8845109895246749,-0.991382963379758,-1.599177137108223,2.791233596160374,1.0775636306693976
5318-YKDPV,Male,0.9248387233853144,Yes,0.0,Raymond,0.08990963327933621,0.42718004082082134,-0.09337089879935233,-0.30287752607834356,0.43248146650281244,Offer B,Yes,1.158500012603226,No,Yes,DSL,-0.3854946138987996,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,0.4984810596748469,0.5676014666377669,0.0,0.0,1.2452658817961697,0.8036152696379742,0.677557161790749,-0.214217897152195,-0.326610557238493
5320-BRKGK,Female,-1.1051135248620794,Yes,0.0,Escondido,-0.7858679972106869,-1.237948602643512,1.2948515760576054,-0.30287752607834356,1.043720473428519,Offer B,Yes,-1.6730222497876104,Yes,Yes,DSL,1.86688789927055,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,0.8347040273488249,0.39111796305487895,0.9423268316011341,0.0,0.0,-0.6974494488553119,0.541250585306267,0.677557161790749,-0.214217897152195,-0.326610557238493
5321-NTRKC,Male,-1.284226958530967,Yes,0.0,Pebble Beach,0.251492221930632,0.15799155079246205,-1.0157172283274358,2.1399663261245334,1.3697146104555624,Offer A,Yes,0.708687394631167,Yes,Yes,DSL,1.86688789927055,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,-0.833519714029658,0.5209151395655861,1.3038354213414511,0.0,0.0,1.9060644775580848,1.5767599623271389,0.677557161790749,-0.214217897152195,-0.326610557238493
5322-TEUJK,Female,-0.09013740073838244,Yes,0.0,Duncans Mills,1.0470171667238448,0.9106410458758754,-1.5351228223850024,1.2004109983541962,1.5734609460974645,Offer B,Yes,-1.5218496401231953,Yes,Yes,Fiber Optic,0.5321427062813058,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,-0.833519714029658,1.634606962713012,2.5682770255686616,0.0,0.0,-0.47628068582191935,1.892385205221822,0.677557161790749,-0.214217897152195,-0.326610557238493
5322-ZSMZY,Male,-1.2245224806413377,Yes,0.0,Lower Lake,1.0615595997024614,1.1050476642116025,-1.2962147518876368,1.952055260570466,-0.05650973903775272,Offer B,Yes,-1.3647486928248813,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.2129187491329962,-0.6728778372685218,0.0,0.0,-0.6349539438686046,-0.7197408362593944,0.677557161790749,-0.214217897152195,-0.326610557238493
5324-KTGCG,Male,0.5069073781579098,Yes,0.0,Emeryville,0.6042808738192944,0.6642239675243026,-1.1748582179127118,1.2004109983541962,1.5734609460974645,Offer B,Yes,1.4356497969879876,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,-0.833519714029658,-1.3699573083681729,-0.32683662554382725,0.0,0.0,2.5875684278718913,0.5900873236920526,0.677557161790749,-0.214217897152195,-0.326610557238493
5325-UWTWJ,Male,0.029271555040876,Yes,0.0,Berkeley,0.657603128074222,0.6887274274485921,-1.1710253688258219,0.8245888672460612,-0.05650973903775272,Offer C,Yes,-0.22428474050363081,Yes,Yes,Fiber Optic,-0.1352298902133163,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.8638360750383187,0.28656295909855667,0.0,0.0,-0.0556654170741977,0.20668957500227025,0.677557161790749,-0.214217897152195,-0.326610557238493
5327-CNLUQ,Male,-0.8065911354139331,Yes,0.0,Paynes Creek,1.3944197323241307,1.6792921391747704,-0.955649144230207,-0.30287752607834356,0.6362278021447146,Offer B,Yes,-1.433665617818953,Yes,Yes,Fiber Optic,-0.3854946138987996,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,-0.833519714029658,1.0673452283328846,0.9677895337837711,0.0,0.0,-0.5440458720140338,0.605560211326015,0.677557161790749,-0.214217897152195,-0.326610557238493
5327-XOKKY,Male,1.9398148475090113,Yes,0.0,Santa Maria,-0.015119049344006038,-0.501514173836018,-0.3404385697871318,1.952055260570466,1.614210213225845,Offer A,Yes,-1.051287840432491,Yes,Yes,Cable,-1.636818232326216,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,0.3158035519931108,1.3453391846044844,0.0,0.0,0.08481894132801765,1.0854957799488325,0.677557161790749,-0.214217897152195,-0.326610557238493
5329-KRDTM,Male,1.5815879801712358,Yes,0.0,Long Barn,0.9958493469842679,0.7743463475073881,-0.14943020431908122,0.8245888672460612,1.614210213225845,Offer A,Yes,0.6101287814676023,Yes,Yes,DSL,-1.0528672103934216,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,0.8347040273488249,0.4407934256700878,1.3750162508398804,0.0,0.0,2.0448489387972657,1.673063662234999,0.677557161790749,-0.214217897152195,-0.326610557238493
5331-RGMTT,Male,1.2233611128334605,Yes,0.0,Point Arena,1.0674842946196756,1.0992771405133,-1.788494710818471,-0.6786996571864785,0.8807234049149972,Offer B,Yes,0.9658290395015203,Yes,Yes,Fiber Optic,-0.8026024867079383,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,0.8347040273488249,1.1362499022830128,1.3306440722529798,0.0,0.0,1.6234687163261787,1.5306383173676381,0.677557161790749,-0.214217897152195,-0.326610557238493
5334-AFQJB,Male,1.1636566349438313,No,0.0,Simi Valley,-0.2267922404772035,-0.780963307961083,0.4587223017739715,-0.6786996571864785,1.614210213225845,Offer A,Yes,-1.710074359999477,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,0.8347040273488249,-1.2337503947458257,-0.2164467650414586,0.0,0.0,-0.6923740416113944,-0.3748470958890863,0.677557161790749,-0.214217897152195,-0.326610557238493
5334-JLAXU,Female,-0.14984187862801168,Yes,0.0,French Camp,0.9398340495851519,0.6788155423652373,-0.7127002657757936,2.1399663261245334,1.1252190076852797,Offer B,Yes,-0.7341217770189138,Yes,Yes,Fiber Optic,-0.3020730393369718,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,0.8347040273488249,0.9776089087699262,1.4101653709238844,0.0,0.0,0.23256428904090917,1.1793464610854545,0.677557161790749,-0.214217897152195,-0.326610557238493
5336-UFNZP,Female,1.1039521570542021,Yes,0.0,Monterey Park,-0.9323695442545283,-0.8701893116597371,0.7620493458552321,1.952055260570466,1.328965343327182,Offer B,Yes,-0.4347407265070327,Yes,Yes,Fiber Optic,0.2818779825958225,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,1.4054588609718872,2.1037040667684677,0.0,0.0,0.6457607208842443,1.847427171730729,0.677557161790749,-0.214217897152195,-0.326610557238493
5337-IIWKZ,Male,-0.6871821796346748,Yes,0.0,Sultana,0.0969115454542257,0.14092058696112214,0.19410206659550508,0.07294460502979132,0.06573806234738858,Offer C,No,0.01803606028197596,No,Yes,DSL,1.86688789927055,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-0.6007888549713895,-0.3697084022690126,0.0,0.0,-0.899567221540124,-0.5558323583356648,0.677557161790749,-0.214217897152195,-0.326610557238493
5338-YHWYT,Male,-0.09013740073838244,No,0.0,San Diego,-0.7384704378729734,-1.3913697584377966,1.2460049154587993,-0.6786996571864785,0.18798586373252987,Offer B,Yes,1.8187686165786872,No,Yes,Cable,0.3652995571576503,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,0.8347040273488249,-0.06878067470528093,0.009694686145584226,0.0,0.0,1.3462761996482036,0.4123028663657788,0.677557161790749,-0.214217897152195,-0.326610557238493
5339-PXDVH,Male,-0.2095463565176409,No,0.0,Clipper Mills,1.3163214811426711,1.3629486761143883,-0.6460076704373177,-0.6786996571864785,-1.1567399515040244,Offer E,Yes,0.45376887637352575,Yes,Yes,Fiber Optic,-0.3854946138987996,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.867040943594139,-0.8439457142373131,0.0,0.0,-0.7462364974344045,-0.8872240124779622,0.677557161790749,-0.214217897152195,-0.326610557238493
5339-TJFEK,Male,-1.4633403921998547,Yes,0.0,Santa Rosa,1.0346291682605788,0.8897754543591733,-1.384750919889519,2.1399663261245334,1.2067175419420406,Offer B,Yes,-0.7926641111536629,Yes,Yes,Fiber Optic,1.86688789927055,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,-0.833519714029658,1.3429639241333984,1.8564466658511096,0.0,0.0,0.21082988959925275,1.578888008526119,0.677557161790749,-0.214217897152195,-0.326610557238493
5343-SGUBI,Female,-0.2095463565176409,No,0.0,Concord,0.5558060972239057,0.7099911956321101,-1.0517572432367326,-0.6786996571864785,0.7992248706582363,Offer B,Yes,1.2933696937744201,Yes,Yes,Fiber Optic,-0.7191809121461106,No,Yes,No,No,No,No,No,Yes,One Year,Yes,0.8347040273488249,0.532132179510956,0.8901878669065315,0.0,0.0,1.8090974865295555,1.2213133491802801,0.677557161790749,-0.214217897152195,-0.326610557238493
5345-BMKWB,Male,-1.04540904697245,Yes,0.0,San Francisco,0.34251708020419525,0.6330957065972248,-1.266452031177441,2.1399663261245334,-0.9937428829905026,Offer B,Yes,-1.516662344693534,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-1.3891865197030926,-0.9364410760654022,0.0,0.0,-0.8511930051291969,-0.9906701203180307,0.677557161790749,-0.214217897152195,-0.326610557238493
5346-BZCHP,Female,-1.6424538258687422,Yes,0.0,Earp,-0.6700671420105916,-0.8343129053731522,2.5027217207666785,-0.6786996571864785,1.4919624118407038,Offer A,Yes,-0.01975709213412797,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.416427902427562,-0.4122492079952901,0.0,0.0,1.2100294420309816,0.017593975564177158,0.677557161790749,-0.214217897152195,-0.326610557238493
5348-CAGXB,Male,0.8054297676060559,No,0.0,Irvine,-0.4697047320829848,-1.0196048020846211,0.8928248383892073,-0.6786996571864785,-0.8307458144769809,Offer D,Yes,0.5864154309320077,Yes,Yes,Fiber Optic,-0.05180831565148853,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.8317873894801194,-0.5554272621227876,0.0,0.0,-0.4134937698929777,-0.5630062152264789,0.677557161790749,-0.214217897152195,-0.326610557238493
5349-AZPEW,Female,-0.3886597901865286,Yes,0.0,San Diego,-0.729852699811571,-1.3384102364378752,1.2392086524721044,0.4487667361379262,-1.115990684375644,Offer E,No,0.01803606028197596,No,Yes,DSL,1.86688789927055,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-1.2353528290237357,-0.950937605817562,0.0,0.0,-0.899567221540124,-1.0160703958851656,0.677557161790749,-0.214217897152195,-0.326610557238493
5349-IECLD,Male,0.8651342454956852,No,0.0,San Jose,0.8752010141246337,0.4402263013342928,-0.9613406257191727,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,0.04471357963451979,No,Yes,Fiber Optic,-1.7202398068880438,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,-0.833519714029658,1.004850291494396,-0.9277255064274978,0.0,0.0,-0.8363067628300512,-0.9794847740406338,-1.599177137108223,-0.214217897152195,-0.326610557238493
5351-QESIO,Male,1.044247679164573,No,0.0,San Diego,-0.7347001774711098,-1.3530005960906104,1.1822599514273109,-0.6786996571864785,-1.2789877528891658,Offer E,No,0.01803606028197596,No,Yes,Cable,-0.4689161884606273,No,No,No,No,No,No,No,Yes,Month-to-Month,No,2.5029277687273073,-1.2625942117482054,-0.9956407554033704,0.0,0.0,-0.899567221540124,-1.051467945960152,-0.46080998765873704,-0.214217897152195,-0.326610557238493
5353-WILCI,Female,0.2680894665993929,No,0.0,Stockton,0.9263688338642107,0.6906186653502748,-0.7813986429847325,-0.6786996571864785,-0.17875754042289402,Offer C,Yes,1.383035800487137,No,Yes,Cable,-0.6357593375842828,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,-0.833519714029658,-0.24184357671955736,-0.33438276431892416,0.0,0.0,0.6000820556889863,-0.057845087473224456,0.677557161790749,-0.214217897152195,-0.326610557238493
5356-CSVSQ,Female,-1.582749347979113,No,0.0,La Verne,-0.9350625873987166,-0.8314932636867934,0.9220676619240049,-0.6786996571864785,-1.1974892186324049,Offer B,Yes,1.1518306327650905,Yes,Yes,Cable,1.86688789927055,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.032172684803046615,-0.9294465556218182,0.0,0.0,-0.7502555400127219,-0.9560832545093225,-0.46080998765873704,-0.214217897152195,-0.326610557238493
5356-KZCKT,Male,-0.26925083440727016,No,0.0,Torrance,-1.6067075475592694,-0.9547554736747406,0.6512499738983643,-0.6786996571864785,1.043720473428519,Offer B,Yes,-1.7093333177952397,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,0.8347040273488249,-1.2545820403586556,-0.33837648103907786,0.0,0.0,-0.731957361264914,-0.48278691048102373,0.677557161790749,-0.214217897152195,-0.326610557238493
5356-RHIPP,Male,-0.508068745965787,No,0.0,Dinuba,0.07105833127001837,0.13211695351602024,0.17166618250725407,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,1.4852996246718888,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,-1.3907889539810026,-0.9974059340642119,0.0,0.0,-0.844332705864093,-1.0369699760429634,-1.599177137108223,-0.214217897152195,-0.045775719656914904
5357-TZHPP,Male,1.2233611128334605,No,0.0,Wheatland,1.1881326274793098,1.1527810668267504,-0.7673837005563239,-0.6786996571864785,-0.9529936158621222,Offer B,Yes,0.3967086266472514,Yes,Yes,Fiber Optic,-0.3854946138987996,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.6667366588553932,-0.6830717440348808,0.0,0.0,-0.5629875832592763,-0.7071018492286713,-1.599177137108223,-1.7169436438084795,-0.6074453948200712
5360-LJCNJ,Female,-0.5677732238554163,Yes,0.0,Tracy,1.0179323007666117,0.6009159028145512,-0.7841930903025356,0.8245888672460612,1.5734609460974645,Offer B,Yes,-1.1105712167714772,Yes,Yes,Fiber Optic,-1.636818232326216,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,-0.833519714029658,1.331746884188029,2.3276611093627193,0.0,0.0,0.002179654959350573,1.8605169271681323,0.677557161790749,-0.214217897152195,-0.326610557238493
5360-XGYAZ,Male,-0.8662956133035624,Yes,0.0,Los Angeles,-1.8560833427111025,-0.8923251799080063,0.7458345885033921,-0.30287752607834356,1.614210213225845,Offer B,No,0.01803606028197596,No,Yes,DSL,-0.5523377630224551,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,-0.833519714029658,0.06582380463915626,1.0520988795722082,0.0,0.0,-0.899567221540124,0.5909713888617437,0.677557161790749,-0.214217897152195,-0.326610557238493
5364-EVNIB,Male,0.8651342454956852,No,0.0,Orange,-0.3328981403582211,-0.9760629886334519,0.873035323762555,-0.6786996571864785,-0.7899965473486005,Offer B,Yes,0.4026369642811499,No,Yes,Fiber Optic,-1.636818232326216,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.5193127052876761,-0.5767417944524473,0.0,0.0,-0.41213385216255,-0.5794924581932888,-1.599177137108223,1.2885078495040896,4.447581681648336
5364-XYIRR,Male,-0.14984187862801168,Yes,0.0,Los Angeles,-1.870625775689719,-0.8720254610296948,0.7038436077113294,-0.30287752607834356,0.7584756035298559,Offer B,Yes,-0.32358439587143323,Yes,Yes,Fiber Optic,-1.1362887849552494,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.9952356858269361,1.1175208136896422,0.0,0.0,0.40580809419931946,0.9974771334691849,-1.599177137108223,-0.214217897152195,-0.326610557238493
5365-LLFYV,Female,-0.2095463565176409,No,0.0,Penryn,1.1725129772430178,1.0781304354597006,-0.6620279305422904,-0.6786996571864785,-1.2382384857607853,Offer E,Yes,-1.4803512766859048,No,Yes,DSL,0.5321427062813058,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,-0.5687401694131902,-0.9597193696552481,0.0,0.0,-0.886283739423268,-1.0192013144307912,-0.46080998765873704,-0.214217897152195,-0.326610557238493
5366-IJEQJ,Male,-1.582749347979113,No,0.0,San Diego,-0.7417020896459994,-1.381109519403823,1.1717682407500791,-0.6786996571864785,-0.5047516774499374,Offer D,Yes,-1.4751639812562436,Yes,Yes,Fiber Optic,1.86688789927055,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.8045460067556502,-0.22900159826669303,0.0,0.0,-0.7650325032085298,-0.4056985242811943,-1.599177137108223,2.791233596160374,1.0775636306693976
